Intern UUID,Naam,Productcode,Actief,Type,Attributen,Barcode,EAN,Tags,Lengte,Breedte,Hoogte,Gewicht,Leverancier,Leverancier productcode,Afbeelding,Extern product,Inkoopbaar,Ongelimiteerde voorraad,Vrije voorraad,Totale voorraad,Gebruik fictieve voorraad,Fictieve voorraad,Gebruik daadwerkelijke voorraad als voorraad onder de volgende drempel komt,Minimale voorraad,Voorraad aanvullen tot,Inkoop veelvoud,Inkoopprijs,Verkoopprijs,Belastingspercentage,Voorraadwaarde,Backorders toestaan,Voorraad bijwerken in verkoopplatformen,Levertijd indien op voorraad,Levertijd indien niet op voorraad,Voorraadlocatie (hoogste prioriteit),HS-code,Land van oorsprong,Douane - Productbeschrijving (Engels),Cantastic,Cantastic TEST
5eeca8ea-4e14-4b8b-a966-41498263a4b1,On The Run OTR.084-C Calligraffiti Empty Marker 20mm,4260393781481,1,Normaal,,,,,2.50,2.50,15.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/59d4ddd5a1f205447f326c65613283/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,3.25,,0,0,1,,,,,,,1,0
9afcc6aa-523d-4501-a1e9-302194b7bccd,FLUX Industrial Marker FX.SQUEEZE 180E,5713420102418,1,Normaal,,,,,1.80,1.80,10.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4a2f0d5624e2fab4266b48341ad683/original.jpg,0,1,0,17,17,0,,,0,10,1,0.00,2.95,,0,0,1,,,,,,,1,0
7c519552-1414-424d-9bd1-f9baeb30a0db,FLUX Industrial Marker FX.SQUEEZE 100E,5713420102319,1,Normaal,,,,,1.50,1.50,10.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/19fec817ea45a4b22f48155f3dea2e/original.jpg,0,1,0,13,15,0,,,0,10,1,0.00,1.95,,0,0,1,,,,,,,1,0
3864d678-b632-4d58-a2ce-957677daec01,FLUX Industrial Marker FX.SQUEEZE 180I,5713420102210,1,Normaal,,,,,2.50,2.50,10.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bbce4586e5f3209c8b3386764380b6/original.jpg,0,1,0,16,16,0,,,0,10,1,0.00,7.25,,0,0,1,,,,,,,1,0
5dd908ad-09fc-4954-81b9-e3f86b156cc7,FLUX Industrial Marker FX.SQUEEZE 100I,5713420102111,1,Normaal,,,,,1.50,1.50,10.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f72068106a47652f5af9bd7a8eb6d8/original.jpg,0,1,0,12,12,0,,,0,10,1,0.00,5.99,,0,0,1,,,,,,,1,0
3cdefaec-799d-4a5a-8cdf-93b8a3ef58c5,TOPSPRAYER EXPIRED,978-3-939566-57-1,1,Normaal,large_number: 8020,,,,28.00,24.00,0.00,3,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e1565efe7aa18b48d85c7edfaf6218/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,49.9,,0,0,1,,,,,,,1,0
fd217708-90b0-42e3-a9ff-56d47bb18f22,Montana Level 6 Ultra Wide Fat Cap,291562,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/08fa6e649b6b8f1c5df2359f80704c/original.jpg,0,1,0,139,139,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
4bda0c9f-e550-4a5d-acfb-c9497552edb7,Montana Level 5 Wide Fat Cap,291548,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/340d2bc4466af43406abf4065d6641/original.jpg,0,1,0,547,547,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
c36adb1e-ceed-4afc-8317-1c989ebbed4e,Montana Level 4 Soft Fat Cap,291524,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/690b18fc1ab028e0746d5fe854bc5d/original.jpg,0,1,0,522,522,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
1f4b65c3-b753-4901-87bd-31cddbaf57c8,Montana Level 2 Skinny Cap,291487,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/80af6b4bfbee67b1fc7ae056041ea0/original.jpg,0,1,0,625,625,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
de179783-f266-47b4-85ee-6ea68c0fac90,Montana Level 3 Soft Skinny Cap,291500,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f428506ae968c997eb68a0a01ea183/original.jpg,0,1,0,482,482,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
46b92457-17d9-4e80-9520-af92fff85314,The Extendo,xtndo,1,Normaal,large_number: 8020,,,,12.50,11.50,8.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2fe45a7fa5c91c732e8d92a6be9548/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,34.99,,0,0,1,,,,,,,1,0
1cbaafc8-9046-482f-8670-3a03ba2a49ca,Montana Level 1 Skinny Cap,291463,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/afc7369bf3541f41aebaae8a826f29/original.jpg,0,1,0,143,143,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
cda035c2-3a3b-4ea5-b652-a9c3725db9f0,NeonGrau Magazine 8,nngr-mgzn-8,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/73e04a7b4e0cfd0e78d025f7e4827e/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,6.95,,0,0,1,,,,,,,1,0
b1fed910-11a1-49c4-b9c1-6ca65b141a63,NeonGrau Magazine 9,nngr-mgzn-9,1,Normaal,large_number: 8020,MA58109,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fd35ddb9fca57e68e35dccf3f31b00/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,6.95,,0,0,1,,,,,NL,,1,0
33e0b1ea-8426-4660-b90b-057495a976fb,Drone - The MAT 54 - Art Print,cntstc-prnt-mat64-drone,1,Normaal,large_number: 8020,,,,70.00,50.00,2.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d54eb35951327fea3a10090665bd8f/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,60,,0,0,1,,,,,,,1,0
28e3aa09-d770-48cc-832f-a86062a84853,Loop Colors - DIE - Artist choice - 12 pack,lp-deals-die-12pack,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f6d070f93d029bcbef8d3f87aec578/original.jpg,0,1,0,0,0,0,,,0,10,1,0,43.25,21.0000,0,0,1,,,,,NL,,1,0
de51afa4-d756-4f40-bdd9-32f95c0cc1b6,Loop colors Whitebook A4 Landscape,8021025010012,1,Normaal,large_number: 8020,,5901687949901,,21.00,30.00,1.50,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a3d54c33de183fd68d358b6a05b5bf/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,18.99,,0,0,1,,,,,NL,,1,0
487b6b0b-0c88-406e-b1e8-7b80ae053866,Grog Squeezer 25mm FMP,8052440550555,1,Normaal,Color: GROG BOGOTA WHITE,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c45c8b2e0718376a6b9818724b2aae/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
998b3204-3076-4a4d-851a-519b0d3a2df7,Grog Squeezer 25mm FMP,8052440550463,1,Normaal,Color: GROG DEATH BLACK,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8fa01a1d0567e5e139c334eeba881a/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
cfe86ea4-9b17-4d66-bcd6-0a86bc869650,Grog Squeezer 25mm FMP,8052440551781,1,Normaal,Color: GROG FLASH YELLOW,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e4c2699f875335c82ec42eb42d059b/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
b9a44309-12fd-4f2a-b764-d401764219aa,Grog Squeezer 25mm FMP,8052440550548,1,Normaal,Color: GROG SUNRAY YELLOW,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/694820998bfde08789a0f9bdd08ba3/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
8781fc36-5d52-4aab-9983-8b762ecee137,Grog Squeezer 25mm FMP,8052440550531,1,Normaal,Color: GROG CLOCKWORK ORANGE,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3cbcea8c2ece10032f8bda2bfc309b/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
2760a44d-4932-4651-ae92-537a33cddb5b,Grog Squeezer 25mm FMP,8052440550524,1,Normaal,Color: GROG FERRARI RED,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/dd96fa7a06d97bc3e52db7babf2bd5/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
84fea508-f270-4d9b-b70b-c42cb5b3f10d,Grog Squeezer 25mm FMP,8052440550487,1,Normaal,Color: GROG PIGGY PINK,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/60f5b0cd9ebd4d4afe36a5c7a591d8/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
4987eb0b-6222-4829-88e7-173094b133f3,Grog Squeezer 25mm FMP,8052440551491,1,Normaal,Color: GROG JELLYFISH FUCHSIA,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3d20029ca65e0530e0ad8fae3b2152/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
6cb9674b-2895-4767-b286-8678d08b76d2,Grog Squeezer 25mm FMP,8052440550470,1,Normaal,Color: GROG GOLDRAKE PURPLE,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cc79517dc12c8be1fc75ee0c6874f0/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
3dd17da1-3ff6-4196-9ebd-d12e21e6551d,Grog Squeezer 25mm FMP,8052440550500,1,Normaal,Color: GROG ICEBERG BLUE,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7bfbef8bb7456a97a92eaefd485485/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
bfced593-4a26-4f3f-8c32-9fa58cab68fd,Grog Squeezer 25mm FMP,8052440552429-2,1,Normaal,Color: GROG MIAMI GREEN,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/50b4c2159bf16c936153ff96b748d6/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
65800278-28ea-4c38-b7ef-575c89a4d3c1,Grog Squeezer 25mm FMP,8052440550418-2,1,Normaal,Color: GROG BURNING CHROME,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7adb5b00ee6bc75e6631534c65fd70/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
af05e667-58fa-459d-85aa-f6dc899d060b,Grog Stronghair 25 EPT Tips,8052440551897,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5a52320943ceca32f7abec90b10139/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,3.4,,0,0,1,,,,,,,1,0
da0dec87-9347-4edb-84e9-90a775adb85e,Grog Stronghair 10 EPT Tips,8052440551880,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3064937307b31dd33191ec569ab2e2/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,2.7,,0,0,1,,,,,,,1,0
f037fd56-4bb2-4e27-becf-52a74f26bd42,Grog Flowtex 25 EPT Tips,8052440551873,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/677cc34c33fff1aee55748e319dafb/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,3.4,,0,0,1,,,,,,,1,0
129e22e1-4d21-408f-8bd9-fe2c608e80e1,Grog Flowtex 10 EPT Tips,8052440551866,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2ed273579652db21a56c344f496675/original.jpg,0,1,0,9,9,0,,,0,10,1,0.00,2.7,,0,0,1,,,,,,,1,0
52dabd7e-a449-4f8b-9180-256f18443d92,Grog Flowtex 05 EPT Tips,8052440551859,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9aed0e8d5598b0d8c6de271959c37d/original.jpg,0,1,0,13,13,0,,,0,10,1,0.00,2.7,,0,0,1,,,,,,,1,0
29f43245-f41d-4e3b-9a6e-58ef4ab909e1,Grog Quickflow 15 Nibs,8052440552627,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2f36bac87b634f0bec57e0b161fb39/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,2.7,,0,0,1,,,,,,,1,0
bc06e10b-02ad-4cde-a90b-8dabc3cc6861,Grog Quickflow 08 Nibs,8052440552191,1,Normaal,,,,,5.00,5.00,0.40,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/96063683aa6128b71f0ce40f022660/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
d812f1e6-fa5f-4823-be02-1a4d85333b1f,Grog Squeezer Mini 10mm Empty,8052440552955,1,Normaal,,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1a8567a5484518a81a0ca8be5b81dc/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,2.2,,0,0,1,,,,,,,1,0
d8d92da2-87ae-40cd-a436-ad3880f6c859,Grog Squeezer 25mm Empty,8052440551132,1,Normaal,,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/529d306e151a135a9295413fe36d9e/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,2.75,,0,0,1,,,,,,,1,0
6047c8b2-4c31-4608-bce6-10ccf714548b,Grog Cutter 30mm Empty,8052440552870,1,Normaal,,,,,14.30,4.70,4.70,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6bb7645f6be64b5efebff151051707/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,3.8,,0,0,1,,,,,,,1,0
7ab1ba33-65c3-4aab-bd03-46b6a2548916,Grog Street Killer Ink 200,8052440551095,1,Normaal,Color: GROG DEATH BLACK|large_number: 8020,,,,14.60,5.10,5.10,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/13e6f7e30eb75eccd57acba73bb682/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,8.9,,0,0,1,,,,,,,1,0
dfd0d13d-9204-4873-9213-5482454f527a,Grog Booster 08 SKI,8052440551736,1,Normaal,Color: GROG DEATH BLACK|large_number: 8020,,,,9.00,12.00,0.05,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/326b5b54f9eaf68dd51306445c4c65/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,4.8,,0,0,1,,,,,,,1,0
b59be295-e0b8-48ee-b457-798d5e5fe0d4,Grog Squeezer 25mm SKI,8052440551101,1,Normaal,Color: GROG DEATH BLACK|large_number: 8020,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6d60a6401ba6e68126a66f717b95a5/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,8.9,,0,0,1,,,,,,,1,0
707b176e-e4a9-461c-a284-43aed1db8f2e,GVS  Elipse E1  Vervangbare Gasfilter,AC16K022,1,Normaal,"Sizes: S, M, L, XL, XXL|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/927990314af1fba3fa27ed02a434c9/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,14.9,,0,0,1,,,,,,,1,0
c3baa04d-9678-452a-9780-7baceba8da48,GVS  Elipse E1  S/M Gasfilter Masker,P.AC16K0211-1,1,Normaal,"Sizes: S, M, L, XL, XXL|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1557e6b27bbe1338101c0de9f26ecd/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,34.95,,0,0,1,,,,,,,1,0
33027998-ee06-45c2-8d96-1d25ac1db178,GVS  Elipse E1  M/L Gasfilter Masker,P.AC16K0211,1,Normaal,"Sizes: S, M, L, XL, XXL|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4b9a25abae3749d225ec32ecbe4c7f/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,34.95,,0,0,1,,,,,,,1,0
931408b5-4612-42c5-addf-5fb3b05b8f08,GVS  Elipse P3 RD M/L Fijnstoffilter Masker,SPR501,1,Normaal,"Sizes: S, M, L, XL, XXL|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a6b11b5cbdb2e69e381605d59e71a4/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,27.49,,0,0,1,,,,,,,1,0
fd39a784-1333-4a9b-ae51-e9910db9039d,GVS  Elipse P3 RD S/M Fijnstoffilter Masker,SPR299,1,Normaal,"Sizes: S, M, L, XL, XXL|large_number: 8020",5060233800094,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/721c3d668f56d8729037c78a2687d1/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,27.49,,0,0,1,,,,,NL,,1,0
e799332b-fe4a-43f1-a060-53b538f4a6d4,Stencil Cap,SP12Y14001,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f4e518f638f07cf2926b3c1a99230b/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,2.99,,0,0,1,,,,,,,1,0
b2bd4c1a-4d75-4b15-9459-1a4df94ffd69,50/50 Adapter Pressure,SP12Y32001,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8e42bc5e9a2e1766d8b346dc9ac1c5/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,2.99,,0,0,1,,,,,,,1,0
0d58b262-09bd-45d6-8e3e-463905a3736f,One Week with 1UP - Collectors Edition,9783981902617,1,Normaal,large_number: 8020,,,,30.00,21.00,5.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c2d8763cfb7f3e32eb678517b62cd1/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,39.99,,0,0,1,,,,,,,1,0
08361a79-eae9-4666-a825-e04cd0216dda,"ADGO Betonschaar 12"" Heavy Duty",5903347001691,1,Normaal,large_number: 8020,,,,31.00,15.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f5c445ac65df60845b28fceeb12a0c/original.jpg,0,1,0,13,13,0,,,0,10,1,0.00,11.99,,0,0,1,,,,,,,1,0
d5f4149c-f32d-44ec-be26-85c0c9c2096e,"ADGO Betonschaar 14"" Heavy Duty",5907630187673,1,Normaal,large_number: 8020,,,,36.00,15.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2503eb3adf61e147fb8751450521a5/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,14.99,,0,0,1,,,,,,,1,0
77cf505b-ff62-4dec-9f0c-c131d6ad0c8f,MOLOTOW EMPTY MARKER 411EM 15MM,411000,1,Normaal,large_number: 8020,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d3e6b00aa7ac43aabe1ade95fa6e93/original.jpg,0,1,0,308,309,0,,,0,10,1,0.00,2.1,,0,0,1,,,,,NL,,1,0
87270a3d-b1c8-441d-90f1-43fabe0595b4,DRIPSTICK DS-S 10MM EMPTY,830252,1,Normaal,large_number: 8020,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b24635760c6cd301ebec4fbce4a468/original.jpg,0,1,0,270,272,0,,,0,10,1,0.00,1.5,,0,0,1,,,,,NL,,1,0
4ca36920-7e7f-4a6d-9443-ad748765da39,DC Spraymaster,4048500703072,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c809d4a6da32ddde1ea5fe8da863a2/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,5.9,,0,0,1,,,,,,,1,0
0d8ba2f0-cb1f-45f3-b0a9-7610ee1f0cf4,Loop Colors Fineliner 1.0mm,8021025541042,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/509f7eaaaf85cb2cfca6c793816c1c/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
d508f7bf-cccd-448e-bcf8-2acd4d8e0d70,Loop Colors Fineliner Calligraphy,8021025561040,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/18d37c36ba688fdf0ffc241b0e02be/original.jpg,0,1,0,9,9,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
03cda298-94f6-45bd-a99c-923de0c25611,Loop Colors Fineliner Brush,8021025551041,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/83751794d6b5d636905a67f4453250/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
55932238-0eea-41d9-af8c-1f734c1b925e,Loop Colors Fineliner 0.7mm,8021025531043,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c156b6c30b1c4a26c0100fd3ada628/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
079dd4ba-64a7-43d7-9d2c-af33003c22a3,Loop Colors Fineliner 0.5mm,8021025521044,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e62bdb3933c65e3373d3ce6e44b24f/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
eb1bed8a-74ca-4065-8792-04d092063a31,Loop Colors Fineliner 0.3mm,8021025511045,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a3c9526408972ad980a6284773fa74/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
da7b5aa0-7328-44b6-8e60-b38ab69e2360,Loop Colors Fineliner 0.1mm,8021025501046,1,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b25c1873f27bcdd731fd4bfce38df2/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
cee5ae64-fea3-40a7-baff-3ab7c28aa887,Loop colors Blackbook A4 Landscape,8021025010005,1,Normaal,large_number: 8020,,,,21.00,30.00,1.50,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/400532f0bdb56f3b5093ddd502e6a6/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,9.9,,0,0,1,,,,,,,1,0
2df05d63-b082-4fab-906c-7c92c0a27092,Loop Colors 400ml,8021025002529,1,Normaal,Color: LP-252 BERGAMO,8021025002529,8021025002529,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-252,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2d724f2be326aed25b813412a07cf4/original.jpg,0,1,0,67,75,0,,,56,224,4,1.85,3.85,21.0000,123.95,0,1,,,P5,,IT,,1,0
18e1412c-9fc0-493f-a0e8-e5f77d6f205d,Loop Colors 400ml,8021025003045,1,Normaal,Color: LP-304 PRAGA,8021025003045,8021025003045,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-304,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4a9dbdb04be00ff5bf55db65ee2a99/original.jpg,0,1,0,23,29,0,,,20,80,4,1.85,3.85,21.0000,42.55,0,1,,,K2A30,,IT,,1,0
f90eaaab-e2c4-4661-b828-849073c65eaf,Loop Colors 400ml,8021025003052,1,Normaal,Color: LP-305 BELGRADE,8021025003052,8021025003052,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-305,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/02f6770de82c09b969fb73977be585/original.jpg,0,1,0,0,0,0,,,4,16,4,1.85,3.85,21.0000,0,0,1,,,K2A31,,IT,,1,0
e0831339-5b2e-4bf6-a732-1eaad7fd93eb,Copenhagen Graffiti 1985-2016,cph-grft-19852016,1,Normaal,large_number: 8020,,,,28.00,21.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e4515cdbfd0668b0d8daec0d1655d1/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,34.95,,0,0,1,,,,,,,1,0
14eb4cda-6451-4ca9-8f76-e3d6a6bdefeb,Loop Colors 400ml,8021025002055,1,Normaal,Color: LP-205 LILLE,8021025002055,8021025002055,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-205,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/51131f416f9bdfd6bd5f451f8838ac/original.jpg,0,1,0,49,55,0,,,44,176,4,1.85,3.85,21.0000,90.65,0,1,,,P9,,IT,,1,0
b8e68634-3049-42af-9da3-f2ceaa57601a,Loop Colors 400ml,8021025002536,1,Normaal,Color: LP-253 BRESCIA,8021025002536,8021025002536,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-253,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cee73cba885c6757d243fc8ca5a239/original.jpg,0,1,0,46,50,0,,,40,160,4,1.85,3.85,21.0000,85.1,0,1,,,P5,,IT,,1,0
04a542f3-6b7a-4f51-bd02-45d8abca9be8,Loop Colors 400ml,8021025002659,1,Normaal,Color: LP-265 LUCCA,8021025002659,8021025002659,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-265,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9548549715ae767ab5de6d5f71514f/original.jpg,0,1,0,64,70,0,,,48,192,4,1.85,3.85,21.0000,118.4,0,1,,,P7,,IT,,1,0
